"X1","X2","X3","mid_lon","mid_lat","mid_dist"
24,137,186,-93.3119978333333,44.7793075,0.0345578375278535
33,137,228,-93.2652236,44.7497754,0.0345558136024963
121,136,162,-93.2391275,44.9670159333333,0.0345506276679702
40,68,175,-93.3565830666667,45.1523586333333,0.0345465833610553
65,79,225,-93.5187845333333,44.8546750333333,0.0345444182477416
18,60,224,-93.7113810666667,45.351991,0.0345423455811125
100,180,205,-93.3209651333333,44.7032556666667,0.034535351561771
20,52,170,-93.2216478666667,45.2333812666667,0.0345333245914566
64,165,196,-93.4221280666667,44.8879933,0.0345296819006663
19,85,135,-93.2229473333333,45.1577677,0.0345291149678772
77,92,104,-93.2544645666667,45.0749026666667,0.0345197900340093
32,72,106,-93.8439939333333,45.1521198,0.0344994038972385
38,125,169,-92.8852049333333,44.4614518,0.0344861892566337
56,93,104,-93.7568786333333,45.0375461666667,0.0344748989122397
31,68,175,-93.3282096666667,45.1366449666667,0.0344678763991805
8,20,68,-93.4012360666667,45.2361744333333,0.0344674734284229
113,186,187,-93.0180837,44.9769646333333,0.034424909137188
26,167,181,-93.2936900333333,44.8005461333333,0.0344214941389207
171,182,228,-93.5712070333333,45.2274607666667,0.0344211881465833
34,97,226,-92.6559645666667,44.0587597,0.0344175346164943
24,64,173,-93.2947123666667,44.7981332333333,0.0344131949644258
6,125,193,-94.1111313333333,45.2924079,0.0344131878300697
24,100,125,-93.2941167,44.7998096333333,0.034411128845591
41,143,190,-93.5703153,44.8403056,0.034398614378048
160,173,212,-92.5735755666667,44.5568568333333,0.0343894939986812
33,137,186,-93.288695,44.7702370666667,0.0343726160440015
41,42,193,-93.5825257,44.8022169,0.034372425983917
61,81,86,-93.1301596333333,44.8510665666667,0.0343612497619886
38,67,167,-92.9062683,44.4521919,0.0343526669488639
128,150,226,-93.8357256666667,45.2944492,0.0343457757639609
30,77,80,-93.3345703,45.0700444,0.0343450845992581
105,159,204,-94.497206,45.1508306666667,0.0343398585685944
45,80,201,-94.1705449666667,45.1057412,0.0343230669308253
187,188,228,-93.0181421666667,44.9538902,0.0343228169496844
68,181,188,-93.5875730666667,45.2746756,0.034315574602276
14,170,223,-93.7568648333333,44.5834231,0.0343050004504344
7,48,49,-93.3304501,45.197678,0.034296218157978
48,188,231,-93.3056847,45.1924749666667,0.0342921848816393
31,40,126,-93.3233768666667,45.0813527666667,0.0342755204809796
14,47,99,-93.7435343666667,44.5891671333333,0.034271901617586
33,137,221,-93.2888474666667,44.7957164333333,0.0342625231701134
19,77,104,-93.2043758,45.1389509333333,0.0342416092532964
127,157,196,-93.4683731333333,44.9175893333333,0.0342386456788524
109,141,186,-92.9976820666667,45.0191661666667,0.0342377442333488
65,112,137,-93.5079559,44.8354648666667,0.0342101441292638
24,64,195,-93.3602539333333,44.8033360333333,0.0342021245617247
48,218,230,-93.297395,45.1487034333333,0.034197902701604
24,173,218,-93.3576907666667,44.8252152333333,0.0341903040408526
141,187,206,-92.9520944333333,45.0113434333333,0.0341832653680489
38,162,166,-92.8865665666667,44.4606345666667,0.0341749441597494
78,144,197,-94.1924083333333,44.7744758,0.0341446870641302
171,218,231,-93.5828888333333,45.1930844666667,0.0341264019989333
14,138,175,-93.7814822333333,44.6460256,0.0341165609259538
65,120,209,-93.4566787666667,44.8799427666667,0.0340903958466171
124,157,185,-93.2962751666667,45.0080247,0.0340895188741025
92,179,218,-93.4065573,44.9610337333333,0.0340867266583386
119,151,186,-93.6568922666667,45.7815153666667,0.0340790061680932
24,26,66,-93.3136558666667,44.8419601,0.0340769244670198
157,165,218,-93.4682942333333,44.9971351333333,0.0340652922485553
14,191,209,-93.7949105666667,44.6041983666667,0.0340604303895501
38,125,170,-92.8806921333333,44.4674753,0.0340510547120108
128,178,197,-93.8351809,45.2987861333333,0.0340500169888961
95,112,160,-93.0135478333333,44.8408342333333,0.0340303919683936
68,188,194,-93.6001863,45.2855442,0.0340171651912636
68,113,182,-93.5890161333333,45.2757628666667,0.0340064283142011
24,61,159,-93.3060140333333,44.7836322,0.0340009494795605
24,41,173,-93.3540572,44.7901976,0.0339904565601847
6,66,193,-94.1300153,45.288028,0.0339886439572083
8,163,231,-93.4198487333333,45.1764590333333,0.0339675864928943
113,200,206,-92.9515496666667,44.9639520666667,0.0339261063121379
65,143,185,-93.5185915,44.8626791666667,0.0339025128217389
49,158,173,-93.3566472666667,45.1659055,0.0338937803673167
45,107,217,-94.1881546,45.0461611333333,0.0338836344400655
48,95,158,-93.3005863333333,45.1986415333333,0.0338834294495454
18,40,43,-93.7278355333333,45.3014938333333,0.0338773085712588
7,8,85,-93.3302562,45.2370813333333,0.0338742931702974
8,90,191,-93.4251761333333,45.1825822,0.033872146433476
112,158,195,-93.4549278333333,45.1398322666667,0.0338696416258304
7,70,88,-93.3257628,45.2277375333333,0.0338668893473753
66,187,209,-93.3465086,44.9066118,0.0338487617701062
66,91,122,-93.3345912666667,44.9130411333333,0.0338370179476825
9,35,193,-93.2254279,44.6992767333333,0.0338252512377157
77,136,165,-93.2741681333333,45.0737548333333,0.0338249768341705
32,38,107,-93.8802687333333,45.2089560666667,0.0338226090698993
33,159,188,-93.248002,44.8159133666667,0.0337923237696235
40,90,191,-93.4229530666667,45.1678697,0.0337918465887578
65,105,160,-93.5179025333333,44.8541039333333,0.0337810575185601
40,100,158,-93.4195132,45.1401755,0.0337688704806693
30,90,97,-93.3305891666667,45.0749670666667,0.0337551005712923
9,142,177,-93.1882181,44.7320645333333,0.0337485278782124
38,163,170,-92.8836784333333,44.4641050333333,0.0337438663317545
20,36,190,-93.2137081,45.2282218666667,0.0337360367088069
121,122,123,-93.2392223333333,44.9652704,0.0337325091226172
9,33,100,-93.255423,44.7371145,0.0337287166481297
32,149,175,-93.9002844666667,45.1830075333333,0.0337150556822371
9,54,142,-93.2530469,44.7459252666667,0.0337003539245719
64,157,197,-93.4321043,44.8865205,0.0336861916232722
40,171,179,-93.3865882666667,45.1243534666667,0.0336854807615851
103,119,160,-93.0690158333333,45.161545,0.0336638065201679
6,20,201,-94.0955917666667,45.2298588333333,0.0336581370813684
45,126,223,-94.1696653666667,45.0554369,0.0336100882288035
32,104,105,-93.8352612666667,45.1667067666667,0.0336080357693134
6,164,193,-94.1268635,45.2891023,0.0336003832528722
103,104,221,-93.0570134333333,45.1369221666667,0.0335843946344503
95,200,220,-93.0557149333333,44.8848722666667,0.0335786556907104
14,65,191,-93.7326963333333,44.6037349333333,0.0334771303785604
127,165,218,-93.4645372333333,44.9681522,0.0334732195541563
128,165,194,-93.7696096,45.3051116,0.0334428697914745
48,102,218,-93.2436728,45.1667229333333,0.0334316243125754
30,171,198,-93.3416396333333,45.1259765333333,0.0334284005900056
38,125,166,-92.8799516,44.4698762333333,0.0334158647868791
32,46,81,-93.8828490666667,45.2072570666667,0.0334141663434702
67,127,163,-93.3577578,44.8962275,0.0333909895669486
72,161,226,-93.3453729,44.2875824,0.0333895677195555
2,74,113,-94.5402923,45.6240338333333,0.033388247795327
66,186,209,-93.3405570333333,44.9100739666667,0.0333800122023898
30,113,128,-93.3812054333333,45.1190027333333,0.0333787817064305
14,99,165,-93.7730669,44.5851707333333,0.0333656640777286
45,157,201,-94.1958304,45.1129404,0.0333592997194256
9,86,196,-93.1932896333333,44.7499513666667,0.0333421419909041
80,106,168,-93.4100101333333,45.0203802666667,0.0333365021671253
7,139,169,-93.3746619333333,45.2468414,0.0333296296333305
8,18,174,-93.4283525666667,45.1896803,0.0333145382757152
157,193,212,-93.4850899333333,45.0435438,0.0332976390407923
62,197,200,-93.2215092333333,44.8181560666667,0.0332890189130806
103,140,173,-93.052702,45.1341948666667,0.0332771171979208
27,70,219,-94.0894200666667,43.6840796333333,0.0332672340571889
48,186,231,-93.2955183,45.2022315333333,0.033231353067668
38,122,166,-92.8758909666667,44.4833705666667,0.033225513011173
184,190,194,-93.6712181666667,45.2401249333333,0.0332193420391291
41,78,186,-93.5957446333333,44.862181,0.0332185164916779
122,124,190,-93.2421048,44.9644754,0.0332163802296415
80,125,171,-93.3990676,45.0338292,0.0332016744169602
20,85,123,-93.2402178666667,45.1684690333333,0.0331834812487883
20,92,140,-93.2034413333333,45.2147795333333,0.0331816044620011
6,34,152,-94.1091202,45.2909392,0.0331786562651361
9,43,169,-93.2510095,44.7169072,0.0331758760796285
18,123,182,-93.7336561333333,45.3005120333333,0.0331654888692925
93,161,171,-94.3400555,44.8782958,0.0331510090802644
54,81,112,-93.4005244333333,45.0482733666667,0.033149535282138
93,147,204,-94.3810387666667,44.8621306666667,0.0331417083785497
121,124,185,-93.2144772666667,44.9813313666667,0.0330939683216675
105,144,181,-94.5552309333333,45.1583704666667,0.0330687548913161
67,92,197,-93.3847871333333,44.8581027,0.0330609146783897
47,135,136,-93.2213683333333,45.0608075333333,0.0330600817128277
65,66,218,-93.4744990333333,44.8920309,0.0330579743957104
121,122,135,-93.2211625333333,44.9796336666667,0.0330509292239295
67,163,196,-93.3783270333333,44.8431506,0.0330500169612298
77,196,230,-93.2584747,45.0750909333333,0.0330422184473253
54,80,112,-93.4009456666667,45.0557930666667,0.0330340760262484
95,173,188,-93.0778806333333,44.8471731666667,0.0330310514189615
41,78,228,-93.5722732333333,44.8417193333333,0.0330245819921021
141,187,221,-93.0181454666667,45.0204359666667,0.033013925976053
18,48,181,-93.7167410666667,45.3561639666667,0.0329886969481792
135,174,177,-93.1728384333333,45.0343215333333,0.0329682866593905
14,138,228,-93.7310652666667,44.6235273,0.0329561559756909
138,157,229,-94.5075555666667,44.3301492,0.0329540634424857
32,149,220,-93.8916222,45.1560138,0.0329430476953692
33,66,100,-93.2896978333333,44.7863593,0.0329309852109166
18,162,178,-93.7721382,45.3411445333333,0.0329124596541369
33,169,181,-93.2898092333333,44.7825178,0.0329111069366716
40,136,184,-93.4229364666667,45.1511986333333,0.0329023422003586
61,173,175,-93.1329154666667,44.8527378666667,0.0328962407557379
24,100,163,-93.297103,44.7964393666667,0.032883759058616
85,109,158,-93.2660287333333,45.3029619333333,0.0328793079814471
6,24,117,-94.0839860333333,45.2444701333333,0.0328698925888907
20,36,122,-93.2379625666667,45.2335600333333,0.0328575815657823
107,150,231,-94.8442414,45.9881440666667,0.032854505966526
56,105,228,-93.7584858333333,45.0331734333333,0.0328543532138724
24,100,162,-93.3007316666667,44.7905679666667,0.0328446511282437
62,120,173,-93.1844326666667,44.8118856666667,0.0328411782166614
32,88,229,-93.8784664666667,45.2086208,0.0328408831377104
45,179,222,-94.1611329666667,45.0714527666667,0.0328361878853964
157,184,190,-93.4323749,45.0520945333333,0.0328156521635758
40,128,188,-93.4160253,45.1369192666667,0.0328147495725846
50,86,176,-92.9863817,44.8536666,0.0328066562491432
45,123,223,-94.1623142333333,45.0678880333333,0.0328038809379637
9,38,127,-93.1916590666667,44.7203481333333,0.0328027561041597
38,122,170,-92.8766315,44.4809696333333,0.0328020878040531
38,163,166,-92.8829379,44.4665059666667,0.0327900553051917
61,123,173,-93.1814035,44.8591706,0.03277370771609
9,102,217,-93.1899074666667,44.7397021666667,0.0327573242660601
43,116,199,-94.0332575666667,45.4401401,0.0327544824684747
30,36,159,-93.3374177,45.1225773,0.032751583764449
4,146,151,-95.3736375666667,45.9327510333333,0.0327487378941449
93,97,193,-94.3425795666667,44.9116503333333,0.0327243594719508
38,123,169,-92.8797609666667,44.5011789,0.0327221087606522
32,132,227,-93.8406450333333,45.1972910333333,0.0327153449632119
24,41,200,-93.3237746,44.8430972333333,0.0327119555862639
18,20,182,-93.7275980333333,45.3631826,0.0327100970211684
61,156,194,-93.1659664333333,44.8664085333333,0.0326890630566561
68,180,186,-93.5951930333333,45.2818738666667,0.0326883330647475
20,40,75,-93.2023926333333,45.210555,0.0326613098550072
142,147,220,-93.1638830666667,44.4826832666667,0.0326520126925182
40,128,228,-93.3823875,45.1262141666667,0.0326488862550339
41,78,113,-93.5823811666667,44.8550372,0.0326458239158969
12,63,227,-95.6995698,46.2554332333333,0.0326259411129835
124,171,187,-93.2933827333333,45.0729065666667,0.032620841133376
24,159,164,-93.3577481666667,44.8001770333333,0.0326175134779662
122,125,189,-93.2439033666667,44.9039766333333,0.0326090926898543
9,71,198,-93.2099537666667,44.7026173333333,0.0325959816440411
20,54,230,-93.2012715666667,45.1970964333333,0.0325840449200513
8,20,184,-93.4298718666667,45.2041001666667,0.0325749038904464
61,141,195,-93.1580573,44.8667522,0.0325716314485471
66,188,209,-93.3507234333333,44.9003174,0.032550808897432
80,163,171,-93.4020539,45.0304589333333,0.0325440639176748
141,188,206,-92.9563092666667,45.0050490333333,0.0325238333047066
19,33,36,-93.2390723,45.1581738666667,0.0325236619488669
93,149,191,-94.3490484333333,44.8680775666667,0.0325234706100869
32,181,209,-93.8907893333333,45.1999903333333,0.0325172144100394
46,150,232,-94.3845429666667,45.4329357333333,0.0325156267051522
33,190,195,-93.2563357333333,44.8158256666667,0.0325149995069718
2,74,200,-94.5589718666667,45.5983160666667,0.0325138595462241
43,128,182,-94.0209561,45.4212963333333,0.0325100117219586
32,46,126,-93.8480663666667,45.2043070333333,0.0325053513183335
38,81,168,-92.9283008,44.5125681666667,0.0325007395081108
8,43,206,-93.4259101666667,45.2174445666667,0.0324873930454424
32,70,116,-93.8754606666667,45.1465090666667,0.0324816286583035
33,92,173,-93.2584852333333,44.8157515,0.0324741345929462
18,26,178,-93.7726041666667,45.3306856,0.0324428012411724
121,126,188,-93.1799229333333,44.9608261,0.0324149206015498
6,7,201,-94.1371056666667,45.2354892,0.0324080665942607
103,140,220,-93.0353866,45.1949989666667,0.0323977716670136
66,218,220,-93.3396966666667,44.9093962333333,0.0323790715736055
9,72,103,-93.1898341666667,44.728903,0.0323721441330948
66,125,127,-93.3456518,44.9053794666667,0.0323541254507172
48,132,142,-93.2451163666667,45.1656526,0.0323441104225771
187,188,220,-93.0598968666667,44.9493947666667,0.0323424785006613
81,101,196,-93.3499546333333,44.9687222333333,0.032339517189237
47,85,163,-93.2531084,45.0716851333333,0.0323359678329531
65,81,196,-93.4562350333333,44.8758437666667,0.0323345547797596
18,80,194,-93.7638515,45.3109247333333,0.0323310862143655
122,125,163,-93.2670539666667,44.9039214666667,0.0323271228288591
45,47,223,-94.1607164,45.0768720666667,0.0323226208778693
121,124,200,-93.1795177,44.9594726333333,0.0323080994571667
30,151,202,-93.3532356666667,45.1283010666667,0.032302617394914
48,81,85,-93.2964676666667,45.1504238,0.0322779904643731
20,75,171,-93.2553634333333,45.2248445666667,0.0322754836132855
20,85,179,-93.2294362,45.1690153666667,0.0322478606341273
64,65,91,-93.4442763,44.8794581,0.0322464849185154
8,135,231,-93.3933586666667,45.2339196666667,0.0322456055677142
7,158,200,-93.3266804333334,45.2248341333333,0.0322419212661783
86,156,171,-92.8559002333333,44.7024633666667,0.0322327376026592
41,137,184,-93.615123,44.8596631,0.0322257740768147
61,62,188,-93.1410783666667,44.8602285333333,0.0322143143264388
32,46,91,-93.8977988333333,45.1871603666667,0.0322062487513858
47,123,126,-93.2575497,45.0095116,0.0321956941046465
68,113,180,-93.5818295666667,45.2747300666667,0.0321950504913171
31,75,209,-93.3199436333333,45.0818424,0.0321862193710956
19,85,176,-93.2057838,45.1369011,0.0321825790989463
67,81,197,-93.3821010333333,44.8750439,0.0321765265998062
64,195,218,-93.4559699333333,44.8447709333333,0.0321719641729986
91,122,209,-93.4501296333333,44.9068197666667,0.032171725835049
120,122,125,-93.2459877,44.9151030666667,0.0321697818343191
24,33,92,-93.3233267666667,44.8424981666667,0.0321610376218217
67,188,209,-93.3598431333333,44.8945357,0.0321594623965908
157,171,197,-93.4736322333333,45.0022105,0.0321483398016892
6,100,193,-94.1175570666667,45.2261769333333,0.0321382812053738
61,159,206,-93.1396752333333,44.8590335666667,0.0321326178274559
61,113,159,-93.1922103333333,44.8355029333333,0.0321125379817912
14,166,223,-93.7561243,44.5858240333333,0.0321105444502473
91,157,195,-93.4024271666667,44.8995709333333,0.0321100112280964
50,98,171,-92.9289348,44.8296461,0.0321065579956923
6,66,117,-94.0833073333333,45.2678470333333,0.0321005925075997
101,103,165,-93.1789601666667,45.1099271666667,0.0320848297154966
86,98,112,-92.8613078333333,44.7652247666667,0.0320789624579074
26,100,120,-93.263555,44.8156771666667,0.0320651185194218
126,186,218,-93.3044365666667,44.9660092,0.0320627458950654
33,36,147,-93.2410958666667,44.8112004333333,0.0320558198898179
97,98,224,-93.6990313,44.1474845666667,0.0320426116865893
79,87,138,-95.3999644333333,45.6183131666667,0.0320411617562295
47,113,171,-93.2606736666667,45.0689085666667,0.0320406120765814
80,81,92,-93.3813052333333,44.9750539,0.0320336972612905
66,127,163,-93.3486381,44.9020092,0.032016963389114
45,77,223,-94.1675217,45.099195,0.0320077510175316
62,113,159,-93.2078755,44.8201337666667,0.0320041348545375
164,196,198,-93.3131849666667,44.9158026666667,0.0319937060523784
67,143,206,-93.3682128333333,44.8909719333333,0.0319905797737772
86,122,160,-92.8826532,44.7441211,0.0319829040202713
30,47,171,-93.3844821,45.1122618666667,0.031978484259696
101,104,174,-93.1410243,45.1191651,0.0319736948657893
32,149,200,-93.878655,45.1481093333333,0.0319649703750458
56,79,98,-93.8210526666667,45.0468365,0.0319586873201681
174,177,221,-93.1156171,45.0369682666667,0.0319546887664414
61,95,189,-93.1377044,44.8570099333333,0.0319493166128425
119,151,200,-93.6622083666667,45.7486538,0.0319178319641964
24,25,196,-93.3582619,44.8159482333333,0.0319094896576907
